gt_instance_id,video,source_video,target_frame,decoded_target_frame,timestamp,decoded_timestamp,target_alignment_delta_ms,quality_group,class_id,class,gt_x1,gt_y1,gt_x2,gt_y2,raw_detected,raw_confidence,nearest_prev_detection_frame,nearest_prev_detection_offset,nearest_prev_detection_timestamp,nearest_prev_detection_confidence,nearest_next_detection_frame,nearest_next_detection_offset,nearest_next_detection_timestamp,nearest_next_detection_confidence,nearest_unambiguous_detection_distance,recoverable_pm1,recoverable_pm3,recoverable_pm5,ambiguous_pm1,ambiguous_pm3,ambiguous_pm5,notes
video4/v04_20-21_f00000_t00.00_clear/gt003,video4,Movie on 13-08-2026 at 20.21(1).mov,0,0,0.0,0.0,0.0,clear,39,bottle,3.0,89.0,31.0,147.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00000_t00.00_clear/gt004,video4,Movie on 13-08-2026 at 20.21(1).mov,0,0,0.0,0.0,0.0,clear,56,chair,351.0,12.0,493.0,185.0,False,,,,,,1,1,0.033333,0.1552,1,True,True,True,False,False,False,
video4/v04_20-21_f00000_t00.00_clear/gt005,video4,Movie on 13-08-2026 at 20.21(1).mov,0,0,0.0,0.0,0.0,clear,56,chair,492.0,124.0,640.0,418.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00000_t00.00_clear/gt006,video4,Movie on 13-08-2026 at 20.21(1).mov,0,0,0.0,0.0,0.0,clear,24,backpack,60.0,120.0,275.0,232.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00000_t00.00_clear/gt007,video4,Movie on 13-08-2026 at 20.21(1).mov,0,0,0.0,0.0,0.0,clear,56,chair,383.0,30.0,493.0,182.0,False,,,,,,,,,,,False,False,False,True,True,True,ambiguous_offsets=+1|+3|+4;no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00038_t01.27_clear/gt000,video4,Movie on 13-08-2026 at 20.21(1).mov,38,38,1.267,1.266667,-0.333,clear,0,person,287.0,2.0,439.0,215.0,True,0.8585,35,-3,1.166667,0.7349,39,1,1.3,0.1609,1,False,False,False,False,False,False,raw_detected;ambiguous_offsets=-1|+1|+2|-3|+5
video4/v04_20-21_f00038_t01.27_clear/gt001,video4,Movie on 13-08-2026 at 20.21(1).mov,38,38,1.267,1.266667,-0.333,clear,24,backpack,119.0,141.0,327.0,260.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00038_t01.27_clear/gt002,video4,Movie on 13-08-2026 at 20.21(1).mov,38,38,1.267,1.266667,-0.333,clear,39,bottle,66.0,101.0,100.0,161.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00038_t01.27_clear/gt003,video4,Movie on 13-08-2026 at 20.21(1).mov,38,38,1.267,1.266667,-0.333,clear,24,backpack,480.0,148.0,640.0,420.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00038_t01.27_clear/gt004,video4,Movie on 13-08-2026 at 20.21(1).mov,38,38,1.267,1.266667,-0.333,clear,56,chair,385.0,14.0,581.0,247.0,False,,,,,,43,5,1.433333,0.2857,5,False,False,True,False,False,False,
video4/v04_20-21_f00038_t01.27_clear/gt005,video4,Movie on 13-08-2026 at 20.21(1).mov,38,38,1.267,1.266667,-0.333,clear,0,person,479.0,6.0,640.0,419.0,True,0.2803,37,-1,1.233333,0.4354,39,1,1.3,0.3396,1,False,False,False,False,False,False,raw_detected;ambiguous_offsets=+1|-3|+3|+4|+5
video4/v04_20-21_f00038_t01.27_clear/gt006,video4,Movie on 13-08-2026 at 20.21(1).mov,38,38,1.267,1.266667,-0.333,clear,56,chair,449.0,22.0,557.0,224.0,False,,,,,,,,,,,False,False,False,False,False,True,ambiguous_offsets=+5;no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00038_t01.27_clear/gt007,video4,Movie on 13-08-2026 at 20.21(1).mov,38,38,1.267,1.266667,-0.333,clear,56,chair,397.0,23.0,457.0,199.0,False,,,,,,,,,,,False,False,False,False,False,True,ambiguous_offsets=+5;no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00076_t02.53_clear/gt000,video4,Movie on 13-08-2026 at 20.21(1).mov,76,76,2.533,2.533333,0.333,clear,0,person,138.0,1.0,238.0,101.0,True,0.8806,75,-1,2.5,0.8465,77,1,2.566667,0.8867,1,False,False,False,False,False,False,raw_detected
video4/v04_20-21_f00076_t02.53_clear/gt001,video4,Movie on 13-08-2026 at 20.21(1).mov,76,76,2.533,2.533333,0.333,clear,0,person,378.0,1.0,518.0,300.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00076_t02.53_clear/gt002,video4,Movie on 13-08-2026 at 20.21(1).mov,76,76,2.533,2.533333,0.333,clear,56,chair,421.0,2.0,639.0,413.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00076_t02.53_clear/gt003,video4,Movie on 13-08-2026 at 20.21(1).mov,76,76,2.533,2.533333,0.333,clear,24,backpack,11.0,74.0,196.0,180.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00076_t02.53_clear/gt004,video4,Movie on 13-08-2026 at 20.21(1).mov,76,76,2.533,2.533333,0.333,clear,56,chair,258.0,2.0,363.0,87.0,False,,,,,,,,,,,False,False,False,True,True,True,ambiguous_offsets=+1;no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00076_t02.53_clear/gt005,video4,Movie on 13-08-2026 at 20.21(1).mov,76,76,2.533,2.533333,0.333,clear,56,chair,458.0,166.0,640.0,335.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00076_t02.53_clear/gt006,video4,Movie on 13-08-2026 at 20.21(1).mov,76,76,2.533,2.533333,0.333,clear,56,chair,274.0,2.0,342.0,86.0,False,,,,,,,,,,,False,False,False,True,True,True,ambiguous_offsets=+1;no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00076_t02.53_clear/gt007,video4,Movie on 13-08-2026 at 20.21(1).mov,76,76,2.533,2.533333,0.333,clear,56,chair,418.0,126.0,639.0,415.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00076_t02.53_clear/gt008,video4,Movie on 13-08-2026 at 20.21(1).mov,76,76,2.533,2.533333,0.333,clear,56,chair,254.0,1.0,333.0,85.0,False,,,,,,77,1,2.566667,0.1665,1,True,True,True,False,False,False,
video4/v04_20-21_f00076_t02.53_clear/gt009,video4,Movie on 13-08-2026 at 20.21(1).mov,76,76,2.533,2.533333,0.333,clear,56,chair,453.0,165.0,640.0,403.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00114_t03.80_moderate_blur/gt000,video4,Movie on 13-08-2026 at 20.21(1).mov,114,114,3.8,3.8,0.0,moderate_blur,0,person,171.0,1.0,269.0,120.0,True,0.8419,113,-1,3.766667,0.8337,115,1,3.833333,0.6603,1,False,False,False,False,False,False,raw_detected
video4/v04_20-21_f00114_t03.80_moderate_blur/gt001,video4,Movie on 13-08-2026 at 20.21(1).mov,114,114,3.8,3.8,0.0,moderate_blur,56,chair,291.0,1.0,442.0,124.0,True,0.4391,113,-1,3.766667,0.3286,,,,,1,False,False,False,False,False,False,raw_detected;ambiguous_offsets=-3|-4
video4/v04_20-21_f00114_t03.80_moderate_blur/gt002,video4,Movie on 13-08-2026 at 20.21(1).mov,114,114,3.8,3.8,0.0,moderate_blur,0,person,398.0,11.0,573.0,323.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00114_t03.80_moderate_blur/gt003,video4,Movie on 13-08-2026 at 20.21(1).mov,114,114,3.8,3.8,0.0,moderate_blur,56,chair,434.0,1.0,639.0,415.0,False,,,,,,,,,,,False,False,False,False,True,True,ambiguous_offsets=+2|-4;no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00114_t03.80_moderate_blur/gt004,video4,Movie on 13-08-2026 at 20.21(1).mov,114,114,3.8,3.8,0.0,moderate_blur,16,dog,8.0,81.0,226.0,188.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00114_t03.80_moderate_blur/gt005,video4,Movie on 13-08-2026 at 20.21(1).mov,114,114,3.8,3.8,0.0,moderate_blur,24,backpack,8.0,81.0,226.0,187.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00114_t03.80_moderate_blur/gt006,video4,Movie on 13-08-2026 at 20.21(1).mov,114,114,3.8,3.8,0.0,moderate_blur,56,chair,491.0,217.0,640.0,387.0,False,,,,,,116,2,3.866667,0.1769,2,False,True,True,False,False,False,
video4/v04_20-21_f00114_t03.80_moderate_blur/gt007,video4,Movie on 13-08-2026 at 20.21(1).mov,114,114,3.8,3.8,0.0,moderate_blur,0,person,530.0,1.0,581.0,52.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00152_t05.07_moderate_blur/gt000,video4,Movie on 13-08-2026 at 20.21(1).mov,152,152,5.067,5.066667,-0.333,moderate_blur,0,person,375.0,2.0,535.0,211.0,False,,,,,,156,4,5.2,0.4537,4,False,False,True,False,False,False,
video4/v04_20-21_f00152_t05.07_moderate_blur/gt001,video4,Movie on 13-08-2026 at 20.21(1).mov,152,152,5.067,5.066667,-0.333,moderate_blur,39,bottle,163.0,119.0,200.0,180.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00152_t05.07_moderate_blur/gt002,video4,Movie on 13-08-2026 at 20.21(1).mov,152,152,5.067,5.066667,-0.333,moderate_blur,56,chair,461.0,12.0,640.0,304.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00152_t05.07_moderate_blur/gt003,video4,Movie on 13-08-2026 at 20.21(1).mov,152,152,5.067,5.066667,-0.333,moderate_blur,56,chair,4.0,3.0,200.0,419.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00152_t05.07_moderate_blur/gt004,video4,Movie on 13-08-2026 at 20.21(1).mov,152,152,5.067,5.066667,-0.333,moderate_blur,24,backpack,242.0,162.0,414.0,294.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00152_t05.07_moderate_blur/gt005,video4,Movie on 13-08-2026 at 20.21(1).mov,152,152,5.067,5.066667,-0.333,moderate_blur,56,chair,531.0,51.0,631.0,274.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00190_t06.33_moderate_blur/gt000,video4,Movie on 13-08-2026 at 20.21(1).mov,190,190,6.333,6.333333,0.333,moderate_blur,0,person,192.0,1.0,384.0,395.0,False,,,,,,192,2,6.4,0.1736,2,False,True,True,False,False,False,
video4/v04_20-21_f00190_t06.33_moderate_blur/gt001,video4,Movie on 13-08-2026 at 20.21(1).mov,190,190,6.333,6.333333,0.333,moderate_blur,0,person,1.0,3.0,57.0,94.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00190_t06.33_moderate_blur/gt002,video4,Movie on 13-08-2026 at 20.21(1).mov,190,190,6.333,6.333333,0.333,moderate_blur,56,chair,311.0,8.0,640.0,426.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00228_t07.60_severe_blur/gt000,video4,Movie on 13-08-2026 at 20.21(1).mov,228,228,7.6,7.6,0.0,severe_blur,0,person,313.0,77.0,582.0,414.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00228_t07.60_severe_blur/gt001,video4,Movie on 13-08-2026 at 20.21(1).mov,228,228,7.6,7.6,0.0,severe_blur,0,person,316.0,1.0,618.0,426.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00228_t07.60_severe_blur/gt002,video4,Movie on 13-08-2026 at 20.21(1).mov,228,228,7.6,7.6,0.0,severe_blur,0,person,20.0,1.0,164.0,168.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00228_t07.60_severe_blur/gt003,video4,Movie on 13-08-2026 at 20.21(1).mov,228,228,7.6,7.6,0.0,severe_blur,24,backpack,1.0,111.0,67.0,232.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00266_t08.87_clear/gt000,video4,Movie on 13-08-2026 at 20.21(1).mov,266,266,8.867,8.866667,-0.333,clear,0,person,303.0,2.0,463.0,218.0,True,0.4501,265,-1,8.833333,0.4211,267,1,8.9,0.5498,1,False,False,False,False,False,False,raw_detected;ambiguous_offsets=-2|-4
video4/v04_20-21_f00266_t08.87_clear/gt001,video4,Movie on 13-08-2026 at 20.21(1).mov,266,266,8.867,8.866667,-0.333,clear,24,backpack,76.0,187.0,371.0,356.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00266_t08.87_clear/gt002,video4,Movie on 13-08-2026 at 20.21(1).mov,266,266,8.867,8.866667,-0.333,clear,56,chair,463.0,3.0,640.0,249.0,False,,,,,,267,1,8.9,0.1517,1,True,True,True,False,True,True,ambiguous_offsets=-3|-4
video4/v04_20-21_f00266_t08.87_clear/gt003,video4,Movie on 13-08-2026 at 20.21(1).mov,266,266,8.867,8.866667,-0.333,clear,39,bottle,10.0,138.0,45.0,219.0,False,,263,-3,8.766667,0.1507,,,,,3,False,True,True,False,False,False,
video4/v04_20-21_f00266_t08.87_clear/gt004,video4,Movie on 13-08-2026 at 20.21(1).mov,266,266,8.867,8.866667,-0.333,clear,56,chair,535.0,5.0,640.0,256.0,False,,263,-3,8.766667,0.1571,,,,,3,False,True,True,True,True,True,ambiguous_offsets=+1|-3
video4/v04_20-21_f00304_t10.13_severe_blur/gt000,video4,Movie on 13-08-2026 at 20.21(1).mov,304,304,10.133,10.133333,0.333,severe_blur,24,backpack,1.0,201.0,187.0,417.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00304_t10.13_severe_blur/gt001,video4,Movie on 13-08-2026 at 20.21(1).mov,304,304,10.133,10.133333,0.333,severe_blur,0,person,124.0,3.0,267.0,254.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00304_t10.13_severe_blur/gt002,video4,Movie on 13-08-2026 at 20.21(1).mov,304,304,10.133,10.133333,0.333,severe_blur,56,chair,360.0,6.0,496.0,246.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00304_t10.13_severe_blur/gt003,video4,Movie on 13-08-2026 at 20.21(1).mov,304,304,10.133,10.133333,0.333,severe_blur,56,chair,279.0,3.0,385.0,225.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00304_t10.13_severe_blur/gt004,video4,Movie on 13-08-2026 at 20.21(1).mov,304,304,10.133,10.133333,0.333,severe_blur,60,dining table,420.0,1.0,640.0,108.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00342_t11.40_severe_blur/gt000,video4,Movie on 13-08-2026 at 20.21(1).mov,342,342,11.4,11.4,0.0,severe_blur,0,person,302.0,2.0,546.0,322.0,False,,,,,,,,,,,False,False,False,True,True,True,ambiguous_offsets=+1|+2|+3|+4|+5;no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00342_t11.40_severe_blur/gt001,video4,Movie on 13-08-2026 at 20.21(1).mov,342,342,11.4,11.4,0.0,severe_blur,0,person,303.0,3.0,466.0,324.0,True,0.4117,,,,,344,2,11.466667,0.3093,2,False,False,False,False,False,False,raw_detected;ambiguous_offsets=+1|+4|+5
video4/v04_20-21_f00342_t11.40_severe_blur/gt002,video4,Movie on 13-08-2026 at 20.21(1).mov,342,342,11.4,11.4,0.0,severe_blur,24,backpack,58.0,302.0,387.0,421.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00342_t11.40_severe_blur/gt003,video4,Movie on 13-08-2026 at 20.21(1).mov,342,342,11.4,11.4,0.0,severe_blur,56,chair,555.0,6.0,640.0,234.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00342_t11.40_severe_blur/gt004,video4,Movie on 13-08-2026 at 20.21(1).mov,342,342,11.4,11.4,0.0,severe_blur,56,chair,506.0,3.0,640.0,233.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00342_t11.40_severe_blur/gt005,video4,Movie on 13-08-2026 at 20.21(1).mov,342,342,11.4,11.4,0.0,severe_blur,56,chair,496.0,6.0,589.0,179.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00342_t11.40_severe_blur/gt006,video4,Movie on 13-08-2026 at 20.21(1).mov,342,342,11.4,11.4,0.0,severe_blur,0,person,553.0,2.0,640.0,231.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00380_t12.67_moderate_blur/gt000,video4,Movie on 13-08-2026 at 20.21(1).mov,380,380,12.667,12.666667,-0.333,moderate_blur,0,person,537.0,5.0,640.0,392.0,True,0.3336,379,-1,12.633333,0.2354,381,1,12.7,0.3532,1,False,False,False,False,False,False,raw_detected;ambiguous_offsets=-3
video4/v04_20-21_f00380_t12.67_moderate_blur/gt001,video4,Movie on 13-08-2026 at 20.21(1).mov,380,380,12.667,12.666667,-0.333,moderate_blur,24,backpack,1.0,69.0,70.0,275.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00380_t12.67_moderate_blur/gt002,video4,Movie on 13-08-2026 at 20.21(1).mov,380,380,12.667,12.666667,-0.333,moderate_blur,39,bottle,130.0,299.0,183.0,413.0,True,0.2027,379,-1,12.633333,0.2371,381,1,12.7,0.3019,1,False,False,False,False,False,False,raw_detected
video4/v04_20-21_f00418_t13.93_moderate_blur/gt000,video4,Movie on 13-08-2026 at 20.21(1).mov,418,418,13.933,13.933333,0.333,moderate_blur,0,person,205.0,1.0,432.0,333.0,True,0.879,417,-1,13.9,0.8099,419,1,13.966667,0.8064,1,False,False,False,False,False,False,raw_detected;ambiguous_offsets=+3|+5
video4/v04_20-21_f00418_t13.93_moderate_blur/gt001,video4,Movie on 13-08-2026 at 20.21(1).mov,418,418,13.933,13.933333,0.333,moderate_blur,56,chair,382.0,2.0,638.0,272.0,False,,,,,,,,,,,False,False,False,True,True,True,ambiguous_offsets=-1|+1|-2;no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00418_t13.93_moderate_blur/gt002,video4,Movie on 13-08-2026 at 20.21(1).mov,418,418,13.933,13.933333,0.333,moderate_blur,56,chair,474.0,1.0,640.0,266.0,True,0.4586,417,-1,13.9,0.153,419,1,13.966667,0.155,1,False,False,False,False,False,False,raw_detected;ambiguous_offsets=-2
video4/v04_20-21_f00418_t13.93_moderate_blur/gt003,video4,Movie on 13-08-2026 at 20.21(1).mov,418,418,13.933,13.933333,0.333,moderate_blur,56,chair,384.0,2.0,557.0,268.0,False,,,,,,,,,,,False,False,False,True,True,True,ambiguous_offsets=-1|+1|-2;no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00418_t13.93_moderate_blur/gt004,video4,Movie on 13-08-2026 at 20.21(1).mov,418,418,13.933,13.933333,0.333,moderate_blur,56,chair,479.0,2.0,640.0,187.0,False,,,,,,,,,,,False,False,False,True,True,True,ambiguous_offsets=-1|+1|-2;no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00418_t13.93_moderate_blur/gt005,video4,Movie on 13-08-2026 at 20.21(1).mov,418,418,13.933,13.933333,0.333,moderate_blur,56,chair,399.0,2.0,554.0,184.0,False,,,,,,,,,,,False,False,False,True,True,True,ambiguous_offsets=-1|+1|-2;no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00418_t13.93_moderate_blur/gt006,video4,Movie on 13-08-2026 at 20.21(1).mov,418,418,13.933,13.933333,0.333,moderate_blur,56,chair,407.0,4.0,640.0,268.0,False,,,,,,,,,,,False,False,False,True,True,True,ambiguous_offsets=-1|+1|-2;no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00418_t13.93_moderate_blur/gt007,video4,Movie on 13-08-2026 at 20.21(1).mov,418,418,13.933,13.933333,0.333,moderate_blur,56,chair,477.0,1.0,595.0,151.0,False,,,,,,,,,,,False,False,False,True,True,True,ambiguous_offsets=-1|+1|-2;no_unambiguous_nearby_detection_pm5
video4/v04_20-21_f00418_t13.93_moderate_blur/gt008,video4,Movie on 13-08-2026 at 20.21(1).mov,418,418,13.933,13.933333,0.333,moderate_blur,24,backpack,74.0,393.0,340.0,423.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00000_t00.00_clear/gt000,video5,Movie on 13-08-2026 at 20.23(1).mov,0,0,0.0,0.0,0.0,clear,57,couch,1.0,3.0,181.0,93.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00022_t00.73_clear/gt000,video5,Movie on 13-08-2026 at 20.23(1).mov,22,22,0.733,0.733333,0.333,clear,57,couch,123.0,9.0,299.0,123.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00022_t00.73_clear/gt001,video5,Movie on 13-08-2026 at 20.23(1).mov,22,22,0.733,0.733333,0.333,clear,56,chair,1.0,4.0,107.0,180.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00068_t02.27_moderate_blur/gt000,video5,Movie on 13-08-2026 at 20.23(1).mov,68,68,2.267,2.266667,-0.333,moderate_blur,57,couch,5.0,5.0,197.0,112.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00136_t04.53_moderate_blur/gt000,video5,Movie on 13-08-2026 at 20.23(1).mov,136,136,4.533,4.533333,0.333,moderate_blur,57,couch,1.0,3.0,218.0,77.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00181_t06.03_moderate_blur/gt000,video5,Movie on 13-08-2026 at 20.23(1).mov,181,181,6.033,6.033333,0.333,moderate_blur,56,chair,74.0,2.0,378.0,315.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00181_t06.03_moderate_blur/gt001,video5,Movie on 13-08-2026 at 20.23(1).mov,181,181,6.033,6.033333,0.333,moderate_blur,56,chair,441.0,17.0,639.0,295.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00204_t06.80_clear/gt000,video5,Movie on 13-08-2026 at 20.23(1).mov,204,204,6.8,6.8,0.0,clear,56,chair,4.0,6.0,258.0,415.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00250_t08.33_moderate_blur/gt000,video5,Movie on 13-08-2026 at 20.23(1).mov,250,250,8.333,8.333333,0.333,moderate_blur,56,chair,341.0,5.0,639.0,426.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00250_t08.33_moderate_blur/gt001,video5,Movie on 13-08-2026 at 20.23(1).mov,250,250,8.333,8.333333,0.333,moderate_blur,56,chair,1.0,3.0,282.0,399.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00295_t09.83_clear/gt000,video5,Movie on 13-08-2026 at 20.23(1).mov,295,295,9.833,9.833333,0.333,clear,57,couch,14.0,1.0,328.0,178.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00318_t10.60_moderate_blur/gt000,video5,Movie on 13-08-2026 at 20.23(1).mov,318,318,10.6,10.6,0.0,moderate_blur,56,chair,1.374,221.651,520.799,418.074,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00318_t10.60_moderate_blur/gt001,video5,Movie on 13-08-2026 at 20.23(1).mov,318,318,10.6,10.6,0.0,moderate_blur,56,chair,454.607,7.465,639.211,307.699,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00318_t10.60_moderate_blur/gt002,video5,Movie on 13-08-2026 at 20.23(1).mov,318,318,10.6,10.6,0.0,moderate_blur,56,chair,34.912,1.363,505.292,310.407,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video5/v05_20-23_f00386_t12.87_severe_blur/gt000,video5,Movie on 13-08-2026 at 20.23(1).mov,386,386,12.867,12.866667,-0.333,severe_blur,56,chair,396.679,157.243,639.612,421.213,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00000_t00.00_clear/gt000,video6,Movie on 13-08-2026 at 20.24(1).mov,0,0,0.0,0.0,0.0,clear,0,person,507.0,3.0,640.0,225.0,False,,,,,,,,,,,False,False,False,False,True,True,ambiguous_offsets=+2|+4;no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00000_t00.00_clear/gt001,video6,Movie on 13-08-2026 at 20.24(1).mov,0,0,0.0,0.0,0.0,clear,0,person,511.0,3.0,639.0,221.0,False,,,,,,,,,,,False,False,False,False,True,True,ambiguous_offsets=+2|+4;no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00000_t00.00_clear/gt002,video6,Movie on 13-08-2026 at 20.24(1).mov,0,0,0.0,0.0,0.0,clear,56,chair,1.0,3.0,149.0,241.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00000_t00.00_clear/gt003,video6,Movie on 13-08-2026 at 20.24(1).mov,0,0,0.0,0.0,0.0,clear,57,couch,52.0,8.0,268.0,73.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00030_t01.00_clear/gt000,video6,Movie on 13-08-2026 at 20.24(1).mov,30,30,1.0,1.0,0.0,clear,0,person,338.0,2.0,471.0,205.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
video6/v06_20-24_f00030_t01.00_clear/gt001,video6,Movie on 13-08-2026 at 20.24(1).mov,30,30,1.0,1.0,0.0,clear,0,person,347.0,5.0,449.0,193.0,False,,,,,,,,,,,False,False,False,False,False,False,no_unambiguous_nearby_detection_pm5
